0.100000,3.000000,100,6924
0.100000,3.000000,100,7732
0.100000,3.000000,100,7816
0.100000,3.000000,100,8496
0.100000,3.000000,100,7612
0.100000,3.000000,100,8816
0.100000,3.000000,100,8424
0.100000,3.000000,100,8252
0.100000,3.000000,100,7160
0.100000,3.000000,100,8184
0.100000,3.000000,400,8684
0.100000,3.000000,400,8680
0.100000,3.000000,400,8492
0.100000,3.000000,400,8920
0.100000,3.000000,400,7564
0.100000,3.000000,400,8604
0.100000,3.000000,400,8856
0.100000,3.000000,400,8416
0.100000,3.000000,400,7976
0.100000,3.000000,400,8312
0.100000,3.000000,1000,8556
0.100000,3.000000,1000,8696
0.100000,3.000000,1000,8432
0.100000,3.000000,1000,8344
0.100000,3.000000,1000,7812
0.100000,3.000000,1000,8396
0.100000,3.000000,1000,8016
0.100000,3.000000,1000,8672
0.100000,3.000000,1000,8536
0.100000,3.000000,1000,8504
0.100000,3.400000,100,8604
0.100000,3.400000,100,6084
0.100000,3.400000,100,8264
0.100000,3.400000,100,7912
0.100000,3.400000,100,8208
0.100000,3.400000,100,7156
0.100000,3.400000,100,7952
0.100000,3.400000,100,7904
0.100000,3.400000,100,7576
0.100000,3.400000,100,7980
0.100000,3.400000,400,8416
0.100000,3.400000,400,8480
0.100000,3.400000,400,7892
0.100000,3.400000,400,8076
0.100000,3.400000,400,8668
0.100000,3.400000,400,8632
0.100000,3.400000,400,8620
0.100000,3.400000,400,8220
0.100000,3.400000,400,8352
0.100000,3.400000,400,8128
0.100000,3.400000,1000,8264
0.100000,3.400000,1000,8476
0.100000,3.400000,1000,7948
0.100000,3.400000,1000,8572
0.100000,3.400000,1000,8384
0.100000,3.400000,1000,8716
0.100000,3.400000,1000,8480
0.100000,3.400000,1000,8200
0.100000,3.400000,1000,8200
0.100000,3.400000,1000,8444
0.100000,4.000000,100,8660
0.100000,4.000000,100,8272
0.100000,4.000000,100,8412
0.100000,4.000000,100,5724
0.100000,4.000000,100,8364
0.100000,4.000000,100,7868
0.100000,4.000000,100,5012
0.100000,4.000000,100,7088
0.100000,4.000000,100,8236
0.100000,4.000000,100,8368
0.100000,4.000000,400,8112
0.100000,4.000000,400,7796
0.100000,4.000000,400,8716
0.100000,4.000000,400,8300
0.100000,4.000000,400,8360
0.100000,4.000000,400,8276
0.100000,4.000000,400,8440
0.100000,4.000000,400,6876
0.100000,4.000000,400,8372
0.100000,4.000000,400,8336
0.100000,4.000000,1000,8444
0.100000,4.000000,1000,7992
0.100000,4.000000,1000,7836
0.100000,4.000000,1000,8128
0.100000,4.000000,1000,8600
0.100000,4.000000,1000,8476
0.100000,4.000000,1000,8448
0.100000,4.000000,1000,8400
0.100000,4.000000,1000,7980
0.100000,4.000000,1000,8484
0.200000,3.000000,100,8568
0.200000,3.000000,100,7828
0.200000,3.000000,100,6968
0.200000,3.000000,100,7824
0.200000,3.000000,100,8480
0.200000,3.000000,100,7072
0.200000,3.000000,100,8520
0.200000,3.000000,100,7668
0.200000,3.000000,100,7660
0.200000,3.000000,100,7256
0.200000,3.000000,400,8428
0.200000,3.000000,400,8416
0.200000,3.000000,400,8480
0.200000,3.000000,400,8332
0.200000,3.000000,400,8616
0.200000,3.000000,400,8408
0.200000,3.000000,400,8352
0.200000,3.000000,400,8508
0.200000,3.000000,400,8476
0.200000,3.000000,400,8580
0.200000,3.000000,1000,8524
0.200000,3.000000,1000,8348
0.200000,3.000000,1000,8280
0.200000,3.000000,1000,8224
0.200000,3.000000,1000,8348
0.200000,3.000000,1000,8360
0.200000,3.000000,1000,8516
0.200000,3.000000,1000,8432
0.200000,3.000000,1000,8388
0.200000,3.000000,1000,8512
0.200000,3.400000,100,7764
0.200000,3.400000,100,7380
0.200000,3.400000,100,7596
0.200000,3.400000,100,8672
0.200000,3.400000,100,8560
0.200000,3.400000,100,7956
0.200000,3.400000,100,7164
0.200000,3.400000,100,8712
0.200000,3.400000,100,8688
0.200000,3.400000,100,7716
0.200000,3.400000,400,8508
0.200000,3.400000,400,8120
0.200000,3.400000,400,8172
0.200000,3.400000,400,8304
0.200000,3.400000,400,8164
0.200000,3.400000,400,8512
0.200000,3.400000,400,8364
0.200000,3.400000,400,8596
0.200000,3.400000,400,8492
0.200000,3.400000,400,8104
0.200000,3.400000,1000,8384
0.200000,3.400000,1000,8520
0.200000,3.400000,1000,8324
0.200000,3.400000,1000,8560
0.200000,3.400000,1000,8380
0.200000,3.400000,1000,8324
0.200000,3.400000,1000,8608
0.200000,3.400000,1000,8488
0.200000,3.400000,1000,8384
0.200000,3.400000,1000,8428
0.200000,4.000000,100,8404
0.200000,4.000000,100,8428
0.200000,4.000000,100,5904
0.200000,4.000000,100,8512
0.200000,4.000000,100,7072
0.200000,4.000000,100,8412
0.200000,4.000000,100,8212
0.200000,4.000000,100,8392
0.200000,4.000000,100,7964
0.200000,4.000000,100,7604
0.200000,4.000000,400,8196
0.200000,4.000000,400,8480
0.200000,4.000000,400,8668
0.200000,4.000000,400,8376
0.200000,4.000000,400,8620
0.200000,4.000000,400,8044
0.200000,4.000000,400,8432
0.200000,4.000000,400,8380
0.200000,4.000000,400,8460
0.200000,4.000000,400,8076
0.200000,4.000000,1000,8620
0.200000,4.000000,1000,8444
0.200000,4.000000,1000,8336
0.200000,4.000000,1000,7840
0.200000,4.000000,1000,8480
0.200000,4.000000,1000,8372
0.200000,4.000000,1000,8624
0.200000,4.000000,1000,7980
0.200000,4.000000,1000,8612
0.200000,4.000000,1000,8420
0.300000,3.000000,100,8428
0.300000,3.000000,100,6080
0.300000,3.000000,100,8320
0.300000,3.000000,100,7976
0.300000,3.000000,100,8832
0.300000,3.000000,100,8472
0.300000,3.000000,100,8492
0.300000,3.000000,100,8412
0.300000,3.000000,100,8468
0.300000,3.000000,100,8508
0.300000,3.000000,400,8828
0.300000,3.000000,400,8524
0.300000,3.000000,400,8584
0.300000,3.000000,400,8220
0.300000,3.000000,400,8444
0.300000,3.000000,400,8576
0.300000,3.000000,400,8528
0.300000,3.000000,400,8684
0.300000,3.000000,400,8488
0.300000,3.000000,400,8324
0.300000,3.000000,1000,8396
0.300000,3.000000,1000,8536
0.300000,3.000000,1000,8492
0.300000,3.000000,1000,8444
0.300000,3.000000,1000,8348
0.300000,3.000000,1000,8432
0.300000,3.000000,1000,8480
0.300000,3.000000,1000,8464
0.300000,3.000000,1000,8492
0.300000,3.000000,1000,8540
0.300000,3.400000,100,7496
0.300000,3.400000,100,8528
0.300000,3.400000,100,8488
0.300000,3.400000,100,8464
0.300000,3.400000,100,8880
0.300000,3.400000,100,8516
0.300000,3.400000,100,7168
0.300000,3.400000,100,8412
0.300000,3.400000,100,8540
0.300000,3.400000,100,8276
0.300000,3.400000,400,8624
0.300000,3.400000,400,8360
0.300000,3.400000,400,8432
0.300000,3.400000,400,8568
0.300000,3.400000,400,8428
0.300000,3.400000,400,8540
0.300000,3.400000,400,8728
0.300000,3.400000,400,8680
0.300000,3.400000,400,8716
0.300000,3.400000,400,8428
0.300000,3.400000,1000,8480
0.300000,3.400000,1000,8468
0.300000,3.400000,1000,8668
0.300000,3.400000,1000,8444
0.300000,3.400000,1000,8296
0.300000,3.400000,1000,8492
0.300000,3.400000,1000,8444
0.300000,3.400000,1000,8444
0.300000,3.400000,1000,8396
0.300000,3.400000,1000,8684
0.300000,4.000000,100,7692
0.300000,4.000000,100,8732
0.300000,4.000000,100,8204
0.300000,4.000000,100,8572
0.300000,4.000000,100,8384
0.300000,4.000000,100,8456
0.300000,4.000000,100,8616
0.300000,4.000000,100,8184
0.300000,4.000000,100,8208
0.300000,4.000000,100,8084
0.300000,4.000000,400,8636
0.300000,4.000000,400,8408
0.300000,4.000000,400,8620
0.300000,4.000000,400,8432
0.300000,4.000000,400,8616
0.300000,4.000000,400,8452
0.300000,4.000000,400,8332
0.300000,4.000000,400,8620
0.300000,4.000000,400,8492
0.300000,4.000000,400,8568
0.300000,4.000000,1000,8348
0.300000,4.000000,1000,8480
0.300000,4.000000,1000,8348
0.300000,4.000000,1000,7984
0.300000,4.000000,1000,8708
0.300000,4.000000,1000,8396
0.300000,4.000000,1000,8348
0.300000,4.000000,1000,8780
0.300000,4.000000,1000,8528
0.300000,4.000000,1000,8336
0.400000,3.000000,100,8732
0.400000,3.000000,100,8564
0.400000,3.000000,100,8764
0.400000,3.000000,100,8420
0.400000,3.000000,100,8464
0.400000,3.000000,100,8220
0.400000,3.000000,100,8064
0.400000,3.000000,100,7928
0.400000,3.000000,100,8080
0.400000,3.000000,100,8140
0.400000,3.000000,400,8500
0.400000,3.000000,400,8588
0.400000,3.000000,400,8332
0.400000,3.000000,400,8480
0.400000,3.000000,400,8124
0.400000,3.000000,400,8372
0.400000,3.000000,400,8288
0.400000,3.000000,400,8584
