0.100000,3.000000,100,4528
0.100000,3.000000,100,4522
0.100000,3.000000,100,4587
0.100000,3.000000,100,4611
0.100000,3.000000,100,4525
0.100000,3.000000,100,4527
0.100000,3.000000,100,4536
0.100000,3.000000,100,4562
0.100000,3.000000,100,4504
0.100000,3.000000,100,4544
0.100000,3.000000,400,4340
0.100000,3.000000,400,4369
0.100000,3.000000,400,4413
0.100000,3.000000,400,4379
0.100000,3.000000,400,4391
0.100000,3.000000,400,4331
0.100000,3.000000,400,4419
0.100000,3.000000,400,4340
0.100000,3.000000,400,4399
0.100000,3.000000,400,4349
0.100000,3.000000,1000,3954
0.100000,3.000000,1000,4009
0.100000,3.000000,1000,3988
0.100000,3.000000,1000,3976
0.100000,3.000000,1000,3970
0.100000,3.000000,1000,4003
0.100000,3.000000,1000,3869
0.100000,3.000000,1000,3912
0.100000,3.000000,1000,3984
0.100000,3.000000,1000,3918
0.100000,3.400000,100,4501
0.100000,3.400000,100,4491
0.100000,3.400000,100,4526
0.100000,3.400000,100,4506
0.100000,3.400000,100,4506
0.100000,3.400000,100,4504
0.100000,3.400000,100,4510
0.100000,3.400000,100,4510
0.100000,3.400000,100,4558
0.100000,3.400000,100,4537
0.100000,3.400000,400,4302
0.100000,3.400000,400,4383
0.100000,3.400000,400,4412
0.100000,3.400000,400,4324
0.100000,3.400000,400,4381
0.100000,3.400000,400,4364
0.100000,3.400000,400,4380
0.100000,3.400000,400,4339
0.100000,3.400000,400,4313
0.100000,3.400000,400,4314
0.100000,3.400000,1000,3942
0.100000,3.400000,1000,3939
0.100000,3.400000,1000,3909
0.100000,3.400000,1000,3989
0.100000,3.400000,1000,3995
0.100000,3.400000,1000,3964
0.100000,3.400000,1000,3871
0.100000,3.400000,1000,3949
0.100000,3.400000,1000,3886
0.100000,3.400000,1000,3852
0.100000,4.000000,100,4462
0.100000,4.000000,100,4522
0.100000,4.000000,100,4483
0.100000,4.000000,100,4510
0.100000,4.000000,100,4573
0.100000,4.000000,100,4588
0.100000,4.000000,100,4542
0.100000,4.000000,100,4500
0.100000,4.000000,100,4528
0.100000,4.000000,100,4553
0.100000,4.000000,400,4379
0.100000,4.000000,400,4427
0.100000,4.000000,400,4349
0.100000,4.000000,400,4403
0.100000,4.000000,400,4372
0.100000,4.000000,400,4366
0.100000,4.000000,400,4400
0.100000,4.000000,400,4379
0.100000,4.000000,400,4414
0.100000,4.000000,400,4339
0.100000,4.000000,1000,3829
0.100000,4.000000,1000,4016
0.100000,4.000000,1000,4120
0.100000,4.000000,1000,4043
0.100000,4.000000,1000,3943
0.100000,4.000000,1000,3845
0.100000,4.000000,1000,4099
0.100000,4.000000,1000,4074
0.100000,4.000000,1000,3997
0.100000,4.000000,1000,3885
0.200000,3.000000,100,4560
0.200000,3.000000,100,4583
0.200000,3.000000,100,4536
0.200000,3.000000,100,4512
0.200000,3.000000,100,4581
0.200000,3.000000,100,4541
0.200000,3.000000,100,4557
0.200000,3.000000,100,4501
0.200000,3.000000,100,4618
0.200000,3.000000,100,4561
0.200000,3.000000,400,4341
0.200000,3.000000,400,4471
0.200000,3.000000,400,4432
0.200000,3.000000,400,4392
0.200000,3.000000,400,4384
0.200000,3.000000,400,4433
0.200000,3.000000,400,4392
0.200000,3.000000,400,4500
0.200000,3.000000,400,4435
0.200000,3.000000,400,4454
0.200000,3.000000,1000,3930
0.200000,3.000000,1000,3662
0.200000,3.000000,1000,3781
0.200000,3.000000,1000,3663
0.200000,3.000000,1000,3847
0.200000,3.000000,1000,3854
0.200000,3.000000,1000,3840
0.200000,3.000000,1000,3887
0.200000,3.000000,1000,3875
0.200000,3.000000,1000,3674
0.200000,3.400000,100,4578
0.200000,3.400000,100,4480
0.200000,3.400000,100,4500
0.200000,3.400000,100,4519
0.200000,3.400000,100,4600
0.200000,3.400000,100,4630
0.200000,3.400000,100,4567
0.200000,3.400000,100,4496
0.200000,3.400000,100,4567
0.200000,3.400000,100,4569
0.200000,3.400000,400,4420
0.200000,3.400000,400,4461
0.200000,3.400000,400,4471
0.200000,3.400000,400,4482
0.200000,3.400000,400,4471
0.200000,3.400000,400,4443
0.200000,3.400000,400,4477
0.200000,3.400000,400,4419
0.200000,3.400000,400,4455
0.200000,3.400000,400,4435
0.200000,3.400000,1000,3674
0.200000,3.400000,1000,3873
0.200000,3.400000,1000,3721
0.200000,3.400000,1000,3649
0.200000,3.400000,1000,3698
0.200000,3.400000,1000,3820
0.200000,3.400000,1000,3803
0.200000,3.400000,1000,3921
0.200000,3.400000,1000,3681
0.200000,3.400000,1000,3920
0.200000,4.000000,100,4485
0.200000,4.000000,100,4546
0.200000,4.000000,100,4568
0.200000,4.000000,100,4532
0.200000,4.000000,100,4530
0.200000,4.000000,100,4538
0.200000,4.000000,100,4505
0.200000,4.000000,100,4560
0.200000,4.000000,100,4542
0.200000,4.000000,100,4586
0.200000,4.000000,400,4466
0.200000,4.000000,400,4383
0.200000,4.000000,400,4432
0.200000,4.000000,400,4433
0.200000,4.000000,400,4455
0.200000,4.000000,400,4419
0.200000,4.000000,400,4516
0.200000,4.000000,400,4447
0.200000,4.000000,400,4469
0.200000,4.000000,400,4375
0.200000,4.000000,1000,3744
0.200000,4.000000,1000,3677
0.200000,4.000000,1000,3651
0.200000,4.000000,1000,3824
0.200000,4.000000,1000,3690
0.200000,4.000000,1000,3762
0.200000,4.000000,1000,3646
0.200000,4.000000,1000,3736
0.200000,4.000000,1000,3712
0.200000,4.000000,1000,3695
0.300000,3.000000,100,4507
0.300000,3.000000,100,4557
0.300000,3.000000,100,4551
0.300000,3.000000,100,4556
0.300000,3.000000,100,4563
0.300000,3.000000,100,4599
0.300000,3.000000,100,4588
0.300000,3.000000,100,4598
0.300000,3.000000,100,4512
0.300000,3.000000,100,4528
0.300000,3.000000,400,4504
0.300000,3.000000,400,4380
0.300000,3.000000,400,4348
0.300000,3.000000,400,4462
0.300000,3.000000,400,4496
0.300000,3.000000,400,4410
0.300000,3.000000,400,4396
0.300000,3.000000,400,4437
0.300000,3.000000,400,4389
0.300000,3.000000,400,4471
0.300000,3.000000,1000,3563
0.300000,3.000000,1000,3568
0.300000,3.000000,1000,3603
0.300000,3.000000,1000,3574
0.300000,3.000000,1000,3634
0.300000,3.000000,1000,3659
0.300000,3.000000,1000,3604
0.300000,3.000000,1000,3619
0.300000,3.000000,1000,3607
0.300000,3.000000,1000,3661
0.300000,3.400000,100,4565
0.300000,3.400000,100,4474
0.300000,3.400000,100,4534
0.300000,3.400000,100,4564
0.300000,3.400000,100,4525
0.300000,3.400000,100,4541
0.300000,3.400000,100,4552
0.300000,3.400000,100,4566
0.300000,3.400000,100,4545
0.300000,3.400000,100,4521
0.300000,3.400000,400,4438
0.300000,3.400000,400,4446
0.300000,3.400000,400,4457
0.300000,3.400000,400,4453
0.300000,3.400000,400,4497
0.300000,3.400000,400,4419
0.300000,3.400000,400,4416
0.300000,3.400000,400,4448
0.300000,3.400000,400,4441
0.300000,3.400000,400,4504
0.300000,3.400000,1000,3606
0.300000,3.400000,1000,3575
0.300000,3.400000,1000,3598
0.300000,3.400000,1000,3603
0.300000,3.400000,1000,3576
0.300000,3.400000,1000,3589
0.300000,3.400000,1000,3568
0.300000,3.400000,1000,3599
0.300000,3.400000,1000,3558
0.300000,3.400000,1000,3624
0.300000,4.000000,100,4609
0.300000,4.000000,100,4503
0.300000,4.000000,100,4564
0.300000,4.000000,100,4602
0.300000,4.000000,100,4556
0.300000,4.000000,100,4524
0.300000,4.000000,100,4536
0.300000,4.000000,100,4555
0.300000,4.000000,100,4531
0.300000,4.000000,100,4547
0.300000,4.000000,400,4414
0.300000,4.000000,400,4468
0.300000,4.000000,400,4483
0.300000,4.000000,400,4441
0.300000,4.000000,400,4496
0.300000,4.000000,400,4414
0.300000,4.000000,400,4460
0.300000,4.000000,400,4513
0.300000,4.000000,400,4469
0.300000,4.000000,400,4470
0.300000,4.000000,1000,3655
0.300000,4.000000,1000,3574
0.300000,4.000000,1000,3559
0.300000,4.000000,1000,3601
0.300000,4.000000,1000,3560
0.300000,4.000000,1000,3575
0.300000,4.000000,1000,3605
0.300000,4.000000,1000,3623
0.300000,4.000000,1000,3585
0.300000,4.000000,1000,3571
0.400000,3.000000,100,4563
0.400000,3.000000,100,4519
0.400000,3.000000,100,4547
0.400000,3.000000,100,4549
0.400000,3.000000,100,4525
0.400000,3.000000,100,4556
0.400000,3.000000,100,4555
0.400000,3.000000,100,4511
0.400000,3.000000,100,4535
0.400000,3.000000,100,4500
0.400000,3.000000,400,4377
0.400000,3.000000,400,4482
0.400000,3.000000,400,4376
0.400000,3.000000,400,4368
0.400000,3.000000,400,4366
0.400000,3.000000,400,4450
0.400000,3.000000,400,4343
0.400000,3.000000,400,4509
0.400000,3.000000,400,4410
0.400000,3.000000,400,4366
0.400000,3.000000,1000,3569
0.400000,3.000000,1000,3600
0.400000,3.000000,1000,3556
0.400000,3.000000,1000,3590
0.400000,3.000000,1000,3546
0.400000,3.000000,1000,3551
0.400000,3.000000,1000,3557
0.400000,3.000000,1000,3575
0.400000,3.000000,1000,3553
0.400000,3.000000,1000,3567
0.400000,3.400000,100,4553
0.400000,3.400000,100,4601
0.400000,3.400000,100,4575
0.400000,3.400000,100,4526
0.400000,3.400000,100,4536
0.400000,3.400000,100,4520
0.400000,3.400000,100,4568
0.400000,3.400000,100,4588
0.400000,3.400000,100,4564
0.400000,3.400000,100,4505
0.400000,3.400000,400,4455
0.400000,3.400000,400,4431
0.400000,3.400000,400,4485
0.400000,3.400000,400,4526
0.400000,3.400000,400,4433
0.400000,3.400000,400,4435
0.400000,3.400000,400,4538
0.400000,3.400000,400,4362
0.400000,3.400000,400,4437
0.400000,3.400000,400,4356
0.400000,3.400000,1000,3548
0.400000,3.400000,1000,3581
0.400000,3.400000,1000,3567
0.400000,3.400000,1000,3587
0.400000,3.400000,1000,3555
0.400000,3.400000,1000,3564
0.400000,3.400000,1000,3551
0.400000,3.400000,1000,3531
0.400000,3.400000,1000,3550
